36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,36.500000,1.000000
36.500000,0.000000,18.616862,18.245474,23.095612,22.805641,25.336648,25.084961,26.738442,26.508946,27.720586,27.505236,28.457929,28.252007,29.037908,28.838343,29.509713,29.314351,29.903409,29.710649,30.238544,30.047136,30.528446,30.337379,30.782562,30.590983,31.007796,30.814968,31.209329,31.014594,31.391135,31.193895,31.556322,31.356019,31.707358,31.503462,31.846236,31.638236,31.974582,31.761978,32.093740,31.876038,32.204834,31.981537,32.308808,32.079416,32.406467,32.170472,32.498501,32.255383,32.585504,32.334727,32.667996,32.409004,32.746428,32.478647,32.821201,32.544032,32.892667,32.605484,32.961142,32.663291,33.026910,32.717702,33.090224,32.768939,33.151317,32.817195,33.210398,32.862638,33.267662,32.905420,33.323287,32.945671,33.377437,32.983504,33.430267,33.019021,33.481922,33.052308,33.532538,33.083438,33.582245,33.112475,33.631166,33.139471,33.679420,33.164469,33.727123,33.187503,33.774387,33.208598,33.821320,33.227771,33.868031,33.245031,33.914627,33.260378,33.961213,33.273808,34.007897,33.285306,34.054785,33.294850,34.101986,33.302414,34.149611,33.307960,34.197772,33.311447,34.246585,33.312822,34.296168,33.312027,34.346644,33.308995,34.398141,33.303652,34.450792,33.295914,34.504734,33.285689,34.560111,33.272873,34.617076,33.257357,34.675786,33.239018,34.736409,33.217722,34.799120,33.193327,34.864106,33.165676,34.931563,33.134599,35.001698,33.099915,35.074731,33.061426,35.150896,33.018920,35.230440,32.972170,35.313625,32.920928,35.400732,32.864933,35.492057,32.803899,35.587917,32.737523,35.688648,32.665478,35.794610,32.587414,35.906184,32.502955,36.023779,32.411698,36.147829,32.313212,36.278799,32.207034,36.417184,32.092668,36.563512,31.969582,36.718348,31.837209,36.882296,31.694939,37.056000,31.542120,37.240149,31.378051,37.435478,31.201986,37.642774,31.013122,37.862879,30.810601,38.096691,30.593505,38.345174,30.360848,38.609355,30.111578,38.890335,29.844566,39.189292,29.558603,39.507485,29.252395,39.846263,28.924557,40.207069,28.573605,40.591446,0.772547
36.500000,0.000000,0.001862,9.497373,9.119004,14.070390,13.676143,16.908392,16.523242,18.890006,18.515267,20.374848,20.008439,21.541347,21.180862,22.489448,22.132713,23.280068,22.925207,23.952735,23.598129,24.534367,24.178600,25.044016,24.685829,25.495596,25.133847,25.899543,25.533175,26.263854,25.891876,26.594781,26.216242,26.897289,26.511270,27.175380,26.780979,27.432324,27.028644,27.670821,27.256963,27.893123,27.468180,28.101131,27.664178,28.296458,27.846549,28.480487,28.016649,28.654413,28.175638,28.819273,28.324515,28.975974,28.464146,29.125318,28.595283,29.268012,28.718580,29.404688,28.834612,29.535910,28.943880,29.662190,29.046828,29.783988,29.143842,29.901727,29.235264,30.015791,29.321396,30.126536,29.402500,30.234292,29.478807,30.339364,29.550520,30.442041,29.617813,30.542593,29.680838,30.641278,29.739722,30.738341,29.794574,30.834016,29.845482,30.928532,29.892518,31.022109,29.935734,31.114962,29.975168,31.207304,30.010843,31.299345,30.042764,31.391292,30.070923,31.483355,30.095298,31.575744,30.115852,31.668670,30.132534,31.762349,30.145277,31.856999,30.154001,31.952847,30.158611,32.050123,30.158997,32.149065,30.155033,32.249921,30.146576,32.352948,30.133468,32.458413,30.115533,32.566595,30.092577,32.677788,30.064386,32.792297,30.030729,32.910446,29.991351,33.032575,29.945977,33.159042,29.894307,33.290226,29.836018,33.426527,29.770759,33.568369,29.698155,33.716202,29.617797,33.870503,29.529249,34.031778,29.432038,34.200566,29.325658,34.377439,29.209566,34.563006,29.083176,34.757916,28.945862,34.962859,28.796951,35.178571,28.635720,35.405837,28.461397,35.645494,28.273152,35.898435,28.070095,36.165614,27.851274,36.448047,27.615669,36.746821,27.362186,37.063096,27.089654,37.398113,26.796820,37.753196,26.482338,38.129760,26.144772,38.529318,25.782580,38.953490,25.394112,39.404004,24.977602,39.882710,24.531157,40.391589,24.052752,40.932755,23.540218,41.508474,22.991230,42.121168,22.403301,42.773431,21.773767,43.468037,21.099774,44.207955,20.378267,1.232777
36.500000,0.000000,0.001862,0.003723,4.847346,4.558455,8.349731,7.972977,10.945106,10.532633,12.952535,12.522361,14.561000,14.120203,15.886020,15.437423,17.001779,16.546329,17.958116,17.495865,18.789826,18.320366,19.521997,19.044676,20.173225,19.687247,20.757612,20.262100,21.286075,20.780094,21.767212,21.249784,22.207898,21.678010,22.613709,22.070312,22.989219,22.431232,23.338226,22.764527,23.663909,23.073337,23.968957,23.360305,24.255663,23.627676,24.525998,23.877365,24.781665,24.111018,25.024150,24.330056,25.254756,24.535710,25.474630,24.729053,25.684792,24.911025,25.886152,25.082445,26.079526,25.244037,26.265651,25.396435,26.445194,25.540198,26.618766,25.675820,26.786925,25.803734,26.950186,25.924323,27.109027,26.037921,27.263894,26.144821,27.415203,26.245278,27.563349,26.339512,27.708704,26.427711,27.851625,26.510034,27.992454,26.586610,28.131521,26.657545,28.269146,26.722918,28.405643,26.782786,28.541319,26.837184,28.676478,26.886124,28.811424,26.929597,28.946458,26.967572,29.081885,26.999999,29.218011,27.026808,29.355147,27.047904,29.493611,27.063176,29.633729,27.072488,29.775834,27.075684,29.920270,27.072586,30.067396,27.062990,30.217580,27.046672,30.371209,27.023379,30.528687,26.992835,30.690433,26.954736,30.856892,26.908748,31.028527,26.854509,31.205828,26.791624,31.389311,26.719665,31.579522,26.638168,31.777036,26.546633,31.982464,26.444518,32.196452,26.331240,32.419687,26.206172,32.652897,26.068638,32.896857,25.917911,33.152388,25.753211,33.420367,25.573699,33.701726,25.378475,33.997458,25.166574,34.308622,24.936959,34.636344,24.688520,34.981829,24.420066,35.346360,24.130321,35.731307,23.817917,36.138131,23.481388,36.568395,23.119165,37.023766,22.729565,37.506026,22.310787,38.017079,21.860902,38.558959,21.377842,39.133840,20.859396,39.744049,20.303192,40.392071,19.706694,41.080565,19.067181,41.812376,18.381745,42.590544,17.647267,43.418325,16.860410,44.299201,16.017599,45.236898,15.115005,46.235404,14.148527,47.298987,13.113776,48.432216,0.328933
36.500000,0.000000,0.001862,0.003723,0.005585,2.476744,2.280936,4.861617,4.554549,6.916515,6.542674,8.663556,8.245604,10.157796,9.707926,11.449113,10.974156,12.577150,12.081000,13.572522,13.057363,14.458855,13.925819,15.254527,14.704074,15.974003,15.406136,16.628802,16.043205,17.228208,16.624333,17.779791,17.156907,18.289784,17.647014,18.763373,18.099717,19.204909,18.519258,19.618076,18.909220,20.006018,19.272649,20.371433,19.612151,20.716659,19.929968,21.043730,20.228037,21.354428,20.508043,21.650326,20.771452,21.932814,21.019549,22.203136,21.253461,22.462401,21.474179,22.711613,21.682577,22.951678,21.879427,23.183421,22.065409,23.407597,22.241127,23.624900,22.407111,23.835972,22.563830,24.041410,22.711696,24.241769,22.851070,24.437573,22.982265,24.629317,23.105555,24.817471,23.221170,25.002483,23.329307,25.184784,23.430127,25.364791,23.523760,25.542910,23.610304,25.719538,23.689830,25.895064,23.762379,26.069874,23.827966,26.244352,23.886577,26.418882,23.938174,26.593850,23.982693,26.769646,24.020042,26.946666,24.050105,27.125314,24.072736,27.306002,24.087766,27.489157,24.094996,27.675216,24.094199,27.864633,24.085118,28.057880,24.067467,28.255447,24.040928,28.457847,24.005148,28.665617,23.959743,28.879320,23.904289,29.099546,23.838326,29.326919,23.761353,29.562096,23.672827,29.805769,23.572159,30.058672,23.458712,30.321581,23.331801,30.595319,23.190684,30.880760,23.034565,31.178829,22.862584,31.490511,22.673819,31.816854,22.467278,32.158972,22.241894,32.518050,21.996526,32.895351,21.729944,33.292223,21.440833,33.710100,21.127780,34.150513,20.789272,34.615094,20.423685,35.105588,20.029281,35.623853,19.604195,36.171878,19.146431,36.751784,18.653850,37.365837,18.124161,38.016462,17.554909,38.706246,16.943466,39.437957,16.287015,40.214555,15.582542,41.039203,14.826817,41.915286,14.016381,42.846423,13.147531,43.836485,12.216300,44.889616,11.218440,46.010248,10.149400,47.203123,9.004309,48.473320,7.777947,49.826270,6.464724,51.267791,5.058653,1.446688
36.500000,0.000000,0.001862,0.003723,0.005585,0.007446,1.268650,1.144513,2.791647,2.563726,4.287755,3.981588,5.675955,5.309640,6.940275,6.525866,8.086008,7.631477,9.124787,8.635414,10.069274,9.548527,10.931301,10.381409,11.721330,11.143643,12.448394,11.843625,13.120221,12.488604,13.743409,13.084807,14.323595,13.637576,14.865608,14.151498,15.373608,14.630522,15.851186,15.078062,16.301465,15.497071,16.727170,15.890123,17.130691,16.259460,17.514135,16.607047,17.879370,16.934609,18.228056,17.243664,18.561680,17.535553,18.881576,17.811460,19.188951,18.072437,19.484898,18.319413,19.770411,18.553215,20.046404,18.774577,20.313715,18.984149,20.573119,19.182508,20.825336,19.370163,21.071039,19.547564,21.310857,19.715106,21.545387,19.873131,21.775191,20.021937,22.000809,20.161778,22.222756,20.292867,22.441528,20.415380,22.657609,20.529457,22.871467,20.635202,23.083564,20.732689,23.294355,20.821957,23.504289,20.903015,23.713815,20.975841,23.923384,21.040385,24.133448,21.096563,24.344465,21.144263,24.556902,21.183343,24.771234,21.213627,24.987949,21.234912,25.207547,21.246958,25.430547,21.249495,25.657485,21.242216,25.888919,21.224781,26.125429,21.196809,26.367623,21.157883,26.616135,21.107545,26.871632,21.045292,27.134816,20.970576,27.406423,20.882805,27.687233,20.781331,27.978069,20.665457,28.279798,20.534428,28.593344,20.387428,28.919681,20.223579,29.259846,20.041933,29.614938,19.841473,29.986125,19.621102,30.374652,19.379644,30.781839,19.115833,31.209096,18.828312,31.657922,18.515623,32.129915,18.176203,32.626781,17.808376,33.150336,17.410344,33.702520,16.980180,34.285404,16.515818,34.901198,16.015045,35.552262,15.475489,36.241116,14.894609,36.970455,14.269683,37.743157,13.597795,38.562299,12.875822,39.431169,12.100418,40.353285,11.267999,41.332407,10.374727,42.372558,9.416493,43.478040,8.388893,44.653456,7.287213,45.903731,6.106401,47.234135,4.841048,48.650308,3.485362,50.158287,2.033136,51.764532,0.477723,53.475962,-1.187996,55.299980,-0.081415
36.500000,0.000000,0.001862,0.003723,0.005585,0.007446,0.009307,0.653434,0.578191,1.587736,1.428859,2.618258,2.384391,3.655157,3.356407,4.658070,4.302973,5.610214,5.205368,6.506146,6.056462,7.345871,6.854912,8.131937,7.602217,8.867968,8.301180,9.557928,8.955121,10.205752,9.567458,10.815168,10.141497,11.389624,10.680335,11.932267,11.186818,12.445944,11.663534,12.933228,12.112817,13.396433,12.536772,13.837649,12.937285,14.258758,13.316049,14.661464,13.674580,15.047310,14.014239,15.417697,14.336244,15.773903,14.641687,16.117098,14.931547,16.448353,15.206702,16.768658,15.467936,17.078924,15.715953,17.380001,15.951378,17.672678,16.174773,17.957697,16.386631,18.235754,16.587393,18.507506,16.777444,18.773579,16.957121,19.034569,17.126713,19.291048,17.286469,19.543568,17.436596,19.792663,17.577260,20.038853,17.708594,20.282650,17.830692,20.524554,17.943615,20.765064,18.047390,21.004674,18.142011,21.243879,18.227439,21.483176,18.303602,21.723067,18.370395,21.964062,18.427681,22.206680,18.475289,22.451451,18.513014,22.698921,18.540615,22.949652,18.557817,23.204225,18.564306,23.463242,18.559732,23.727331,18.543701,23.997146,18.515780,24.273371,18.475493,24.556723,18.422314,24.847954,18.355674,25.147856,18.274949,25.457264,18.179461,25.777057,18.068479,26.108166,17.941207,26.451577,17.796787,26.808330,17.634294,27.179533,17.452730,27.566359,17.251019,27.970054,17.028004,28.391942,16.782442,28.833434,16.512995,29.296029,16.218229,29.781325,15.896600,30.291022,15.546454,30.826935,15.166016,31.390999,14.753383,31.985276,14.306513,32.611969,13.823216,33.273428,13.301147,33.972163,12.737793,34.710854,12.130457,35.492366,11.476255,36.319757,10.772092,37.196298,10.014656,38.125485,9.200398,39.111056,8.325514,40.157007,7.385932,41.267613,6.377290,42.447446,5.294914,43.701397,4.133801,45.034700,2.888587,46.452954,1.553531,47.962152,0.122481,49.568709,-1.411152,51.279489,-3.054426,53.101844,-4.814903,55.043641,-6.700681,57.113305,-8.720438,1.625202
36.500000,0.000000,0.001862,0.003723,0.005585,0.007446,0.009307,0.011169,0.340585,0.296573,0.898467,0.792716,1.580875,1.411239,2.321170,2.090357,3.079506,2.791485,3.832843,3.491494,4.568253,4.176902,5.278843,4.840148,5.961318,5.477294,6.614528,6.086608,7.238588,6.667694,7.834347,7.220956,8.403058,7.747260,8.946180,8.247722,9.465254,8.723577,9.961827,9.176096,10.437414,9.606535,10.893463,10.016106,11.331353,10.405957,11.752382,10.777165,12.157767,11.130732,12.548650,11.467584,12.926098,11.788572,13.291110,12.094476,13.644623,12.386009,13.987515,12.663818,14.320611,12.928490,14.644690,13.180555,14.960490,13.420488,15.268707,13.648715,15.570006,13.865615,15.865025,14.071519,16.154371,14.266719,16.438633,14.451464,16.718379,14.625963,16.994163,14.790390,17.266525,14.944882,17.535995,15.089540,17.803097,15.224432,18.068350,15.349591,18.332269,15.465017,18.595372,15.570677,18.858177,15.666505,19.121211,15.752401,19.385004,15.828232,19.650098,15.893831,19.917048,15.948994,20.186421,15.993484,20.458804,16.027024,20.734802,16.049301,21.015040,16.059962,21.300172,16.058613,21.590876,16.044815,21.887863,16.018085,22.191876,15.977894,22.503694,15.923661,22.824138,15.854753,23.154070,15.770482,23.494402,15.670100,23.846096,15.552800,24.210168,15.417705,24.587695,15.263871,24.979819,15.090277,25.387750,14.895825,25.812774,14.679332,26.256257,14.439525,26.719652,14.175036,27.204505,13.884393,27.712461,13.566018,28.245274,13.218215,28.804811,12.839165,29.393064,12.426914,30.012159,11.979369,30.664361,11.494284,31.352091,10.969252,32.077933,10.401692,32.844644,9.788838,33.655172,9.127726,34.512666,8.415179,35.420492,7.647795,36.382248,6.821926,37.401778,5.933667,38.483197,4.978831,39.630902,3.952936,40.849598,2.851179,42.144319,1.668414,43.520450,0.399129,44.983753,-0.962581,46.540395,-2.423039,48.196977,-3.989023,49.960564,-5.667792,51.838721,-7.467123,53.839544,-9.395346,55.971705,-11.461389,58.244489,-13.674816,60.667839,-0.439613
36.500000,0.000000,0.001862,0.003723,0.005585,0.007446,0.009307,0.011169,0.013031,0.181945,0.157069,0.508933,0.441089,0.947850,0.829708,1.458502,1.287643,2.010984,1.787357,2.584485,2.309039,3.164951,2.838938,3.743082,3.367703,4.312840,3.889088,4.870423,4.399004,5.413541,4.894859,5.940941,5.375091,6.452069,5.838850,6.946844,6.285772,7.425502,6.715822,7.888486,7.129187,8.336375,7.526196,8.769829,7.907268,9.189554,8.272874,9.596279,8.623509,9.990735,8.959673,10.373652,9.281858,10.745744,9.590542,11.107708,9.886179,11.460222,10.169194,11.803942,10.439987,12.139505,10.698924,12.467527,10.946339,12.788606,11.182537,13.103321,11.407787,13.412237,11.622329,13.715905,11.826370,14.014864,12.020085,14.309641,12.203618,14.600757,12.377083,14.888729,12.540563,15.174066,12.694109,15.457278,12.837744,15.738874,12.971457,16.019366,13.095210,16.299270,13.208929,16.579109,13.312512,16.859414,13.405823,17.140726,13.488694,17.423602,13.560921,17.708610,13.622267,17.996340,13.672457,18.287397,13.711179,18.582413,13.738082,18.882044,13.752775,19.186971,13.754821,19.497909,13.743741,19.815606,13.719007,20.140846,13.680043,20.474453,13.626219,20.817295,13.556850,21.170289,13.471191,21.534400,13.368438,21.910651,13.247716,22.300124,13.108084,22.703966,12.948525,23.123393,12.767942,23.559697,12.565154,24.014249,12.338890,24.488508,12.087783,24.984028,11.810363,25.502459,11.505052,26.045561,11.170154,26.615211,10.803849,27.213408,10.404183,27.842284,9.969063,28.504115,9.496239,29.201329,8.983302,29.936519,8.427668,30.712455,7.826566,31.532093,7.177027,32.398596,6.475869,33.315340,5.719682,34.285937,4.904810,35.314247,4.027338,36.404399,3.083071,37.560806,2.067512,38.788193,0.975845,40.091611,-0.197090,41.476467,-1.456822,42.948547,-2.809275,44.514041,-4.260795,46.179578,-5.818181,47.952251,-7.488718,49.839656,-9.280211,51.849925,-11.201024,53.991766,-13.260117,56.274503,-15.467091,58.708124,-17.832235,61.303325,-20.366574,1.755385
36.500000,0.000000,0.001862,0.003723,0.005585,0.007446,0.009307,0.011169,0.013031,0.014892,0.101951,0.088472,0.291301,0.249160,0.567525,0.487979,0.910446,0.788347,1.301217,1.133735,1.724434,1.510108,2.168214,1.906328,2.623649,2.313849,3.084184,2.726237,3.545058,3.138714,4.002862,3.547766,4.455196,3.950837,4.900407,4.346095,5.337404,4.732247,5.765508,5.108404,6.184346,5.473978,6.593775,5.828606,6.993819,6.172090,7.384627,6.504351,7.766437,6.825397,8.139555,7.135299,8.504333,7.434165,8.861159,7.722134,9.210443,7.999358,9.552611,8.265994,9.888101,8.522201,10.217356,8.768128,10.540826,9.003919,10.858961,9.229701,11.172213,9.445586,11.481035,9.651670,11.785883,9.848027,12.087212,10.034711,12.385480,10.211756,12.681149,10.379171,12.974682,10.536940,13.266550,10.685025,13.557230,10.823359,13.847206,10.951852,14.136971,11.070381,14.427032,11.178799,14.717906,11.276927,15.010126,11.364554,15.304240,11.441438,15.600818,11.507302,15.900449,11.561834,16.203745,11.604684,16.511344,11.635465,16.823912,11.653746,17.142146,11.659054,17.466778,11.650872,17.798574,11.628632,18.138342,11.591716,18.486933,11.539453,18.845244,11.471113,19.214224,11.385906,19.594875,11.282977,19.988260,11.161404,20.395506,11.020190,20.817805,10.858261,21.256426,10.674459,21.712718,10.467539,22.188114,10.236162,22.684137,9.978886,23.202413,9.694165,23.744670,9.380336,24.312751,9.035613,24.908623,8.658082,25.534380,8.245687,26.192260,7.796222,26.884651,7.307321,27.614100,6.776449,28.383332,6.200886,29.195254,5.577716,30.052975,4.903813,30.959817,4.175828,31.919331,3.390171,32.935313,2.542992,34.011825,1.630170,35.153211,0.647284,36.364116,-0.410399,37.649512,-1.547954,39.014719,-2.770817,40.465430,-4.084815,42.007738,-5.496189,43.648167,-7.011630,45.393700,-8.638303,47.251813,-10.383891,49.230514,-12.256623,51.338376,-14.265320,53.584581,-16.419432,55.978965,-18.729090,58.532061,-21.205148,61.255156,-23.859241,64.160338,-0.731612
